index,key,time_ns,steps
3786,245723,1791,32
3787,565980,1084,23
3788,791031,2125,39
3789,905687,1250,28
3790,813762,1292,26
3791,59186,1083,23
3792,146943,1292,29
3793,528374,6250,88
3794,303315,1459,28
3795,245537,1208,24
3796,855414,1875,38
3797,960912,1417,29
3798,767052,2000,34
3799,604096,1208,25
3800,334395,1292,27
3801,605527,1334,32
3802,626963,1250,29
3803,810066,1125,20
3804,705201,1125,24
3805,858137,1041,22
3806,336242,1209,26
3807,248412,1250,28
3808,316423,1375,32
3809,918824,1250,22
3810,150220,1333,32
3811,692283,1167,25
3812,546572,1334,25
3813,231781,1458,33
3814,433650,2084,41
3815,315099,1333,27
3816,288520,1916,38
3817,583762,1208,27
3818,994596,1125,18
3819,620408,1458,29
3820,922447,1291,27
3821,770926,1208,20
3822,955859,1291,24
3823,183641,1250,26
3824,656402,1250,23
3825,711722,1917,38
3826,447953,1250,27
3827,582852,1208,24
3828,519697,1333,30
3829,49162,1209,25
3830,361146,1417,26
3831,987325,1083,20
3832,674566,1125,25
3833,703954,1125,20
3834,399670,1334,29
3835,823976,2208,22
3836,549940,1125,22
3837,334218,1459,32
3838,730133,1042,21
3839,436549,1208,26
3840,428091,1167,24
3841,156467,3334,60
3842,314456,4958,82
3843,394748,1167,25
3844,192812,2042,42
3845,791063,1125,25
3846,564059,1083,27
3847,496521,1459,31
3848,252674,1083,25
3849,890599,1084,24
3850,236291,1125,26
3851,315345,1083,25
3852,899198,3750,49
3853,741949,1041,25
3854,151364,1167,27
3855,844918,1083,22
3856,485518,1167,28
3857,959176,3125,54
3858,60424,1958,40
3859,589705,1166,27
3860,432724,1125,24
3861,436741,1125,26
3862,584358,1083,28
3863,555737,1167,25
3864,140607,1166,29
3865,407287,1333,22
3866,254656,1375,29
3867,267383,1375,26
3868,213215,1167,25
3869,346306,1417,32
3870,678121,1167,23
3871,82912,1417,29
3872,967025,1250,25
3873,471636,1417,29
3874,888284,1250,24
3875,389103,1166,26
3876,96956,1416,33
3877,561655,1166,23
3878,869696,1125,25
3879,199735,1208,26
3880,54041,1208,23
3881,281503,1417,27
3882,395490,1167,25
3883,706397,1125,22
3884,634357,1083,25
3885,632210,2209,44
3886,41469,1250,29
3887,916058,2208,42
3888,76320,1917,42
3889,197304,2916,55
3890,843738,1375,31
3891,798697,1375,27
3892,616127,2000,42
3893,759490,1166,20
3894,704067,1333,23
3895,585998,1209,26
3896,227559,1875,38
3897,502682,1167,25
3898,219037,1209,25
3899,911710,1125,22
3900,951093,1334,27
3901,349139,1333,25
3902,317916,1083,23
3903,953150,2209,41
3904,16079,1417,31
3905,222097,1917,37
3906,982684,1167,21
3907,199255,1125,26
3908,777494,1166,21
3909,123015,2042,43
3910,783160,1083,20
3911,790974,1125,21
3912,502185,1084,24
3913,958862,1125,23
3914,254378,1083,21
3915,729418,1125,21
3916,633761,1250,26
3917,737955,1125,25
3918,214448,1083,26
3919,415899,1125,20
3920,959580,1292,23
3921,250957,1333,28
3922,578898,1167,28
3923,337238,1125,24
3924,813186,1458,27
3925,296810,1125,24
3926,399153,1166,23
3927,488900,3125,51
3928,559573,1125,25
3929,680234,1375,25
3930,376711,2333,46
3931,323405,1042,27
3932,274268,1375,27
3933,377115,1166,25
3934,537728,1875,39
3935,925696,3959,62
3936,521434,1083,28
3937,488641,1084,23
3938,103399,1500,31
3939,841815,2167,43
3940,757506,1167,24
3941,798626,1417,22
3942,880522,1166,26
3943,335789,2000,40
3944,958746,1833,38
3945,212995,1459,29
3946,388713,1916,37
3947,328123,2166,43
3948,434038,1166,26
3949,47937,1250,26
3950,589850,1333,31
3951,906059,1041,24
3952,232023,2166,46
3953,777260,1375,26
3954,153012,2333,40
3955,17008,2000,42
3956,273442,1375,26
3957,580190,1375,30
3958,980166,1167,20
3959,612402,1375,28
3960,607276,1167,21
3961,754988,1917,34
3962,437863,2000,42
3963,309532,2125,43
3964,159815,1500,34
3965,205722,1250,26
3966,345889,1416,24
3967,241193,2416,42
3968,398291,1333,22
3969,597468,1250,22
3970,873845,1292,22
3971,257667,1250,26
3972,523556,1292,23
3973,577391,1250,23
3974,686407,1208,19
3975,989295,1292,22
3976,718114,1417,27
3977,353962,3125,33
3978,269827,2417,42
3979,800442,1500,29
3980,861502,1458,26
3981,512357,3208,53
3982,758706,1292,22
3983,672866,1333,23
3984,775521,1459,26
3985,514427,1250,23
3986,483215,1667,29
3987,176406,2250,41
3988,768368,1209,21
3989,833593,1500,26
3990,369284,1250,25
3991,177488,1292,29
3992,146758,3375,53
3993,755304,1334,21
3994,573096,1333,24
3995,512037,1208,18
3996,192989,1334,26
3997,961439,1208,19
3998,932567,1208,20
3999,568472,1584,30
4000,672986,1375,25
4001,61586,1334,24
4002,549396,1166,22
4003,35467,1666,33
4004,879828,2084,34
4005,887827,1541,28
4006,77942,1583,29
4007,991102,1500,26
4008,857731,1125,20
4009,50872,1291,28
4010,801468,1541,31
4011,6694,1291,29
4012,432425,1583,29
4013,144171,1500,31
4014,883473,1292,24
4015,661339,2375,40
4016,242676,1291,25
4017,71270,1333,27
4018,741522,2417,38
4019,158367,1209,25
4020,9586,1458,33
4021,229345,1167,22
4022,530300,1333,24
4023,478161,1375,26
4024,391330,1292,23
4025,63387,1291,23
4026,647848,1541,29
4027,668707,1500,28
4028,699144,1291,24
4029,979270,1250,22
4030,646468,1541,30
4031,957090,1334,20
4032,506677,1583,30
4033,691310,1167,25
4034,511553,1125,23
4035,16496,1334,29
4036,6934,1416,31
4037,558066,1250,25
4038,578441,1333,29
4039,431320,2542,42
4040,12427,2167,39
4041,17539,1292,26
4042,555135,1542,31
4043,757274,2375,42
4044,288087,1291,25
4045,561763,1375,26
4046,300615,2416,40
4047,17976,1208,26
4048,526612,1458,31
4049,852658,1500,29
4050,731759,1250,27
4051,706775,1500,28
4052,451489,1542,31
4053,845329,1166,25
4054,985360,1250,17
4055,953967,1208,20
4056,187975,2584,46
4057,112215,2458,47
4058,962644,1500,22
4059,100993,1542,28
4060,549858,1542,27
4061,156131,1500,33
4062,252675,1458,28
4063,201256,1292,24
4064,649888,1292,25
4065,552030,1542,32
4066,264680,2125,41
4067,854815,3208,48
4068,371659,1375,22
4069,280311,2250,35
4070,833552,3250,51
4071,416177,1375,21
4072,82858,1291,23
4073,391173,1500,29
4074,425751,1500,31
4075,481295,1208,25
4076,592448,1292,26
4077,255022,1459,27
4078,731106,1292,25
4079,236829,1250,27
4080,314547,1250,25
4081,717270,2042,36
4082,868287,1208,22
4083,889054,1416,27
4084,84533,3208,50
4085,685492,1292,24
4086,899909,1334,24
4087,681464,1292,26
4088,796484,1916,32
4089,33224,1666,35
4090,98043,2458,42
4091,424966,3584,61
4092,397688,1417,31
4093,395491,1291,25
4094,579550,3541,55
4095,499128,3291,55
4096,58841,1375,26
4097,667679,2125,36
4098,9910,1291,29
4099,736987,1209,26
4100,179709,1291,27
4101,86703,1208,27
4102,524140,1250,24
4103,886393,2458,28
4104,454988,1584,29
4105,676235,1208,23
4106,822479,1584,32
4107,347363,3375,51
4108,593344,1250,24
4109,899637,1541,29
4110,99995,1333,26
4111,938257,3250,47
4112,553816,2542,45
4113,963801,1250,22
4114,44619,3333,57
4115,240928,1334,22
4116,221687,1417,26
4117,945054,1416,24
4118,910287,1250,22
4119,725917,1291,22
4120,930669,1208,22
4121,594317,1542,28
4122,498599,2500,40
4123,284264,1541,27
4124,48824,2125,40
4125,969052,1458,27
4126,77960,1417,27
4127,717676,1167,23
4128,970547,2125,35
4129,293993,1125,25
4130,942997,1125,24
4131,590883,1541,26
4132,690078,1583,32
4133,34501,1333,28
4134,188067,1292,24
4135,973883,1250,20
4136,891738,1334,24
4137,329762,1583,31
4138,16419,2750,34
4139,217222,1584,25
4140,615552,2667,36
4141,151196,1709,28
4142,788796,2667,38
4143,860557,1958,25
4144,747333,1500,25
4145,860779,2125,33
4146,417644,1667,26
4147,973996,1375,23
4148,80675,1334,26
4149,313815,1583,29
4150,170342,1541,29
4151,591354,1333,22
4152,252154,2459,45
4153,594224,2208,38
4154,875195,1459,27
4155,890705,2625,43
4156,408061,2166,38
4157,709923,1583,25
4158,940076,1250,22
4159,566821,2125,38
4160,347844,1333,26
4161,402492,1417,25
4162,792314,1500,28
4163,775680,2083,36
4164,146749,2584,25
4165,828898,1333,25
4166,722795,1417,25
4167,759341,1167,27
4168,82238,1292,26
4169,525120,2167,41
4170,781668,1375,19
4171,362660,1375,24
4172,56305,1500,28
4173,102431,1333,26
4174,458321,150959,55
4175,243421,1459,23
4176,879415,1333,22
4177,79711,2375,39
4178,357138,1375,24
4179,634566,1375,26
4180,806361,1709,27
4181,643685,1333,25
4182,624541,1584,33
4183,415974,2166,31
4184,811132,1666,31
4185,342231,1625,28
4186,31065,1583,33
4187,664927,1375,23
4188,286605,1375,22
4189,821610,1292,28
4190,472437,4792,71
4191,514436,1375,25
4192,239221,1375,25
4193,373096,1250,24
4194,579903,1375,27
4195,986860,1291,21
4196,393664,1334,23
4197,452826,1250,26
4198,194761,1292,26
4199,712712,1250,21
4200,614335,1292,26
4201,692765,1542,27
4202,398536,3333,51
4203,89857,2375,42
4204,809677,2167,36
4205,648666,2625,45
4206,309728,1459,27
4207,836822,2167,35
4208,258422,1292,25
4209,747749,1291,24
4210,77078,1334,24
4211,86024,1333,23
4212,280990,1209,26
4213,161713,1291,27
4214,398459,1333,25
4215,746248,1500,28
4216,821969,3750,57
4217,664694,1250,24
4218,161772,1500,29
4219,775585,1375,21
4220,408549,1334,21
4221,332062,4042,41
4222,378222,1583,26
4223,111727,1417,29
4224,95967,1666,31
4225,5448,1291,28
4226,988766,1500,28
4227,323242,1291,19
4228,466340,1500,31
4229,377401,4459,64
4230,798330,1583,24
4231,282871,1500,25
4232,107198,1500,29
4233,138944,2583,49
4234,91538,1291,22
4235,196495,1417,28
4236,451915,2250,35
4237,470647,1209,20
4238,584042,1625,32
4239,581688,1292,24
4240,537334,1292,26
4241,427866,1375,27
4242,108311,1584,30
4243,27538,3708,63
4244,93973,1500,28
4245,371107,2541,45
4246,581142,2250,37
4247,97585,1583,30
4248,625921,2334,41
4249,627095,1250,22
4250,822544,1375,25
4251,340190,3292,49
4252,905675,2250,39
4253,403952,2208,40
4254,12941,1333,24
4255,306025,1291,20
4256,433912,1541,25
4257,406638,1208,22
4258,817019,1459,24
4259,88814,1458,28
4260,760054,1625,32
4261,944910,3291,51
4262,586717,1209,21
4263,949179,1416,22
4264,254534,1459,24
4265,599744,1375,28
4266,546418,2125,37
4267,177821,1750,33
4268,718606,1250,20
4269,399227,1375,22
4270,177736,1542,34
4271,145585,1334,26
4272,281982,2458,42
4273,315760,2459,41
4274,281445,1333,26
4275,517078,2292,43
4276,153024,1250,21
4277,66341,1458,27
4278,175330,3583,62
4279,455792,2250,36
4280,289367,1333,24
4281,441558,2208,40
4282,314314,1584,26
4283,507754,2333,42
4284,820686,1584,29
4285,80658,1375,24
4286,378667,1333,23
4287,263927,1375,24
4288,990089,1542,27
4289,258569,1541,26
4290,755918,1334,26
4291,655396,1416,25
4292,519887,1666,30
4293,622652,2250,42
4294,646625,4458,65
4295,205048,1292,28
4296,480103,1333,23
4297,112169,1625,30
4298,142072,1333,29
4299,319458,2666,39
4300,7097,2416,46
4301,414914,1375,23
4302,348355,1666,25
4303,882496,1500,31
4304,650319,1250,25
4305,398344,1375,31
4306,843136,1250,24
4307,904081,1125,25
4308,345550,1167,22
4309,461608,1125,26
4310,350997,1167,24
4311,451534,1166,26
4312,855089,1000,20
4313,863540,1166,26
4314,901260,1333,23
4315,682662,1250,24
4316,623267,1125,27
4317,142737,1500,35
4318,315030,1125,25
4319,632513,1167,23
4320,993294,1459,28
4321,729067,1375,28
4322,210609,2208,45
4323,502279,1417,26
4324,186267,1125,24
4325,417585,1125,19
4326,334641,1166,22
4327,305606,1292,25
4328,770572,1416,28
4329,728717,1083,19
4330,663647,1959,38
4331,514859,1292,27
4332,603854,1208,27
4333,819960,1959,42
4334,254201,1333,29
4335,341717,2125,43
4336,394323,3166,41
4337,293917,1291,29
4338,856157,1167,21
4339,824041,1167,21
4340,412023,1125,22
4341,382747,1125,22
4342,119421,1292,27
4343,977344,1417,22
4344,591241,2500,43
4345,209506,1375,27
4346,620996,3000,51
4347,572134,1875,35
4348,188668,1375,27
4349,714828,1250,28
4350,804906,1959,42
4351,576821,1083,21
4352,28224,1167,27
4353,999298,1125,19
4354,762539,2250,42
4355,484046,2209,44
4356,988781,1291,28
4357,742777,1375,25
4358,219833,1208,23
4359,459754,1125,21
4360,836434,1125,22
4361,305483,2916,49
4362,871663,1166,24
4363,726491,1084,24
4364,72519,1458,29
4365,858748,1291,23
4366,888971,3125,54
4367,834307,1084,22
4368,833666,1333,30
4369,429017,1417,32
4370,705669,1333,23
4371,523558,1292,27
4372,145940,1416,27
4373,664101,1166,22
4374,317544,1167,23
4375,253778,1334,25
4376,264956,1250,24
4377,690659,1333,31
4378,161631,2042,43
4379,749980,1125,25
4380,443682,1500,34
4381,827407,1167,24
4382,395304,1167,24
4383,77559,1083,22
4384,470881,1292,25
4385,626980,1167,26
4386,502515,1250,29
4387,610528,1083,25
4388,420275,2250,45
4389,560325,1958,39
4390,531222,1167,27
4391,968356,1292,25
4392,965102,1292,25
4393,911878,1125,22
4394,725310,2875,52
4395,438621,1167,29
4396,570054,2875,53
4397,38552,1959,40
4398,829131,1833,35
4399,376994,1125,24
4400,735717,1291,29
4401,939002,1125,21
4402,851756,1083,21
4403,562987,1125,19
4404,622666,1166,24
4405,669181,1458,29
4406,958820,1292,23
4407,89111,1209,28
4408,114683,1458,31
4409,806307,1125,25
4410,260290,1959,41
4411,689546,2208,45
4412,696983,1375,26
4413,372254,1167,23
4414,174419,1333,30
4415,678429,1208,26
4416,642440,1417,32
4417,46449,1209,26
4418,590580,1208,28
4419,676365,1959,36
4420,710381,1291,28
4421,678160,1333,26
4422,419030,1458,35
4423,789246,1125,20
4424,347705,2250,39
4425,834909,1333,31
4426,451366,1417,33
4427,111091,4292,72
4428,11061,1375,31
4429,103397,1416,32
4430,271307,1166,26
4431,232786,1208,27
4432,535483,2208,41
4433,783133,1291,25
4434,543999,1125,25
4435,585099,1958,42
4436,608718,1125,27
4437,721069,1916,40
4438,603179,1208,27
4439,231769,1209,29
4440,467433,1958,37
4441,392293,2125,42
4442,410134,1458,28
4443,485557,1375,30
4444,809860,1250,24
4445,712566,1292,25
4446,617182,1208,26
4447,723976,1292,23
4448,524777,1125,22
4449,158068,1500,34
4450,361725,3833,50
4451,25756,1250,27
4452,506223,1458,28
4453,109628,1375,28
4454,309784,1500,31
4455,436182,1250,25
4456,965265,2125,33
4457,90026,1416,26
4458,121708,1458,31
4459,871700,2584,43
4460,986371,2083,32
4461,765619,1292,25
4462,148558,1458,29
4463,365250,1250,21
4464,327041,1500,33
4465,359732,1375,26
4466,477451,2625,46
4467,822367,1583,32
4468,216917,2125,42
4469,546429,1375,24
4470,506385,1500,33
4471,365220,1250,24
4472,499293,1334,27
4473,102366,5833,84
4474,459451,1333,27
4475,757066,1250,25
4476,730610,3458,59
4477,474426,1292,27
4478,334401,1541,27
4479,70438,1541,33
4480,314850,1541,30
4481,46854,1417,32
4482,849542,1250,21
4483,745306,1333,21
4484,120676,1292,25
4485,23683,1584,32
4486,890430,1208,25
4487,359744,2250,42
4488,679446,1667,30
4489,114676,2166,39
4490,710033,2208,33
4491,838914,1334,24
4492,172338,1500,28
4493,975095,1166,21
4494,776460,1292,22
4495,255762,1250,20
4496,541059,1334,23
4497,182928,1500,27
4498,578720,1625,30
4499,167915,1500,25
4500,347068,1333,24
4501,587045,1209,23
4502,447081,1250,24
4503,484499,1250,21
4504,243119,1541,29
4505,836508,1542,31
4506,424724,1333,30
4507,660352,1250,22
4508,193412,2459,38
4509,195441,1333,22
4510,671591,1375,27
4511,689238,1208,22
4512,453126,1458,27
4513,414799,1500,26
4514,30611,1584,34
4515,773208,1458,25
4516,643938,2458,42
4517,925995,1167,23
4518,206910,1334,28
4519,471414,1500,33
4520,620971,1250,24
4521,450419,1208,24
4522,407724,3292,56
4523,4667,4250,64
4524,738969,1292,26
4525,225231,3625,58
4526,215781,1458,27
4527,291866,2416,45
4528,788871,1541,26
4529,737946,1167,21
4530,848015,1459,26
4531,834675,1541,25
4532,65603,1250,25
4533,605394,2208,39
4534,106695,2083,43
4535,838339,1250,21
4536,914337,1208,21
4537,562969,1291,22
4538,196042,1208,20
4539,383562,1250,26
4540,341820,1209,22
4541,206648,1500,28
4542,479777,1625,29
4543,119491,1250,25
4544,275098,1250,25
4545,703282,1417,27
4546,904540,1542,29
4547,513262,1292,27
4548,553350,1292,27
4549,670154,1333,27
4550,328629,1250,27
4551,625970,1250,26
4552,407518,1291,22
4553,641004,3209,50
4554,411613,1250,22
4555,615520,1334,25
4556,119782,2416,46
4557,364826,2125,42
4558,369083,2459,45
4559,886590,1500,25
4560,480102,1500,28
4561,647352,1250,27
4562,180909,2167,35
4563,853267,1250,24
4564,706310,2208,38
4565,740283,1208,20
4566,839504,2417,40
4567,311894,3209,54
4568,963309,1500,29
4569,644334,1292,26
4570,618837,1334,27
4571,88869,1291,27
4572,704759,2333,43
4573,140455,1292,24
4574,328400,1541,32
4575,123587,1250,26
4576,250162,1542,32
4577,122630,4458,53
4578,191937,1291,25
4579,391440,1583,25
4580,727121,1292,22
4581,148226,1459,31
4582,535639,1292,27
4583,407334,1583,27
4584,438556,1584,35
4585,625398,2250,37
4586,144565,1292,27
4587,602728,1334,28
4588,402350,2416,43
4589,443589,1250,26
4590,194777,1250,23
4591,510311,1375,25
4592,666372,1292,28
4593,563484,1334,27
4594,727118,1125,23
4595,963811,2417,40
4596,676605,1250,23
4597,975905,2416,36
4598,181650,1250,25
4599,581869,1291,24
4600,174972,1500,30
4601,513427,1583,28
4602,302866,2209,40
4603,147112,2083,39
4604,196188,2042,33
4605,329862,2459,44
4606,882886,1541,27
4607,472909,1375,25
4608,649499,1250,26
4609,56216,1708,30
4610,907566,1292,21
4611,376480,1542,32
4612,998079,1167,17
4613,10049,1458,34
4614,508150,1291,25
4615,143168,3375,55
4616,204608,2459,43
4617,854816,1291,24
4618,402595,1250,27
4619,588862,1375,27
4620,529991,1291,22
4621,684794,1458,27
4622,519014,1375,27
4623,429009,1625,34
4624,717957,1167,26
4625,435821,1542,33
4626,744639,1417,26
4627,880691,4625,67
4628,465413,1667,30
4629,512439,2167,40
4630,175378,2083,37
4631,86687,1250,29
4632,592863,1500,30
4633,32360,2208,38
4634,834542,1500,25
4635,798026,1500,28
4636,231242,2541,43
4637,306279,2375,47
4638,34284,1541,32
4639,288205,2125,39
4640,235766,3416,61
4641,563724,2458,41
4642,302693,1375,25
4643,176380,1250,24
4644,818666,2167,35
4645,479537,2375,46
4646,593128,1542,30
4647,778587,1417,22
4648,810075,1250,19
4649,803125,1292,25
4650,519374,1542,30
4651,576430,1291,19
4652,535619,1458,32
4653,118711,1417,27
4654,600535,1375,29
4655,119755,1250,27
4656,280902,2417,40
4657,812765,3333,40
4658,569489,1334,25
4659,863275,1291,24
4660,384683,1209,24
4661,568374,1208,25
4662,862571,3083,51
4663,793548,3291,49
4664,43632,1583,33
4665,796923,1250,20
4666,753906,1333,24
